a_hex	b_hex	cover	count	least_mask	labels
0000000040000000	0000000000000000	1	15	00a084c9	0,3,6,7,10,15,21,23
0000000040000000	0000000000010000	2	7	20802689	0,3,7,9,10,13,23,29
0000000040000000	0000000010000000	2	3	20842609	0,3,9,10,13,18,23,29
0000000040000000	0000000020028000	4	1	08a08449	0,3,6,10,15,21,23,27
0000000040000000	0000000020428000	5	1	00a0a449	0,3,6,10,13,15,21,23
0000000040000000	0000000020438000	6	1	20c0a409	0,3,10,13,15,22,23,29
0000000040000000	00000000204a8000	6	1	2080a449	0,3,6,10,13,15,23,29
0000000040000000	00000000204b8000	7	1	2080a609	0,3,9,10,13,15,23,29
0000000050000000	0000000000000000	2	1	20a42488	3,7,10,13,18,21,23,29
0000000050000000	0000000010000000	3	1	20e42408	3,10,13,18,21,22,23,29
0000000050000200	0000000000010000	4	3	20a02688	3,7,9,10,13,21,23,29
0000000060000000	0000000000000000	2	4	20842681	0,7,9,10,13,18,23,29
0000000061000400	0000000000000000	4	1	2080a4c1	0,6,7,10,13,15,23,29
0000000068000000	0000000000000000	3	2	208484c1	0,6,7,10,15,18,23,29
0000000070000000	0000000000000000	3	3	20a42680	7,9,10,13,18,21,23,29
0000000080000000	0000000000000000	1	164	00163288	3,7,9,12,13,17,18,20
0000000080000800	0000000000000000	2	31	00563280	7,9,12,13,17,18,20,22
0000000080001000	0000000000000000	2	27	0052b088	3,7,12,13,15,17,20,22
0000000080001040	0000000000000000	3	15	2012a288	3,7,9,13,15,17,20,29
00000000800010c0	0000000000000000	4	2	08d2a080	7,13,15,17,20,22,23,27
0000000080001801	0000000000000000	4	8	08523082	1,7,12,13,17,20,22,27
00000000800018c1	0000000000000000	6	1	28d22080	7,13,17,20,22,23,27,29
00000000800210c0	0000000000000000	5	6	2052a280	7,9,13,15,17,20,22,29
00000000800618c1	0000000000000000	8	5	28522082	1,7,13,17,20,22,27,29
0000000100000000	0000000000000000	1	33	00463488	3,7,10,12,13,17,18,22
0000000100000000	0000000010000000	2	1	28443408	3,10,12,13,18,22,27,29
0000000100010000	0000000000000000	2	21	00c23488	3,7,10,12,13,17,22,23
0000000100010000	0000000000010000	3	3	2080b488	3,7,10,12,13,15,23,29
0000000100410000	0000000000000000	3	3	08423680	7,9,10,12,13,17,22,27
0000000110000000	0000000000000000	2	27	2006248a	1,3,7,10,13,17,18,29
0000000110010200	0000000000000000	4	13	2082248a	1,3,7,10,13,17,23,29
0000000110110200	0000000000000000	5	15	2002a4c8	3,6,7,10,13,15,17,29
0000000130000000	0000000000000000	3	18	2006a4c0	6,7,10,13,15,17,18,29
0000000131010600	0000000000000000	7	9	2082a4c0	6,7,10,13,15,17,23,29
0000000131710600	0000000000000000	10	2	2042a4c0	6,7,10,13,15,17,22,29
0000000131750600	0000000000000000	11	4	28422482	1,7,10,13,17,22,27,29
0000000138000000	0000000000000000	4	1	28868480	7,10,15,17,18,23,27,29
0000000139010700	0000000000000000	9	1	288284c0	6,7,10,15,17,23,27,29
0000000150000000	0000000000000000	3	12	2084248a	1,3,7,10,13,18,23,29
0000000150000000	0000000010000000	4	1	28c42408	3,10,13,18,22,23,27,29
0000000150010200	0000000000000000	5	1	2080a4c8	3,6,7,10,13,15,23,29
0000000150010200	0000000000010000	6	3	20c02688	3,7,9,10,13,22,23,29
0000000170000000	0000000000000000	4	16	20842682	1,7,9,10,13,18,23,29
0000000171010600	0000000000000000	8	3	2080a6c0	6,7,9,10,13,15,23,29
0000000171010600	0000000000010000	9	1	20c0a680	7,9,10,13,15,22,23,29
0000000178000000	0000000000000000	5	2	20c484c0	6,7,10,15,18,22,23,29
0000000182004000	0000000000000000	4	6	08063288	3,7,9,12,13,17,18,27
000000018200c000	0000000000000000	5	5	0046b280	7,9,12,13,15,17,18,22
000000018200c800	0000000000000000	6	8	08463082	1,7,12,13,17,18,22,27
0000000182015000	0000000000000000	6	5	08423288	3,7,9,12,13,17,22,27
000000018201d000	0000000000000000	7	1	08c2b080	7,12,13,15,17,22,23,27
000000018201d801	0000000000000000	9	3	08c23280	7,9,12,13,17,22,23,27
000000018241d000	0000000000000000	8	3	0842b280	7,9,12,13,15,17,22,27
000000018241d801	0000000000000000	10	10	08423282	1,7,9,12,13,17,22,27
0000000192804000	0000000000000000	6	8	20462288	3,7,9,13,17,18,22,29
0000000192815240	0000000000000000	10	1	28c22088	3,7,13,17,22,23,27,29
0000000192915240	0000000000000000	11	4	2842208a	1,3,7,13,17,22,27,29
00000001b280c000	0000000000000000	8	5	2046a280	7,9,13,15,17,18,22,29
00000001b280c800	0000000000000000	9	7	28462082	1,7,13,17,18,22,27,29
00000001b381d6c0	0000000000000000	15	1	28c2a080	7,13,15,17,22,23,27,29
00000001b381dec1	0000000000000000	17	3	28c22082	1,7,13,17,22,23,27,29
00000001b3f3d6c0	0000000000000000	19	2	2842a280	7,9,13,15,17,22,27,29
00000001b3f7dec1	0000000000000000	22	6	28422282	1,7,9,13,17,22,27,29
0000000200000000	0000000000000000	1	73	2000648b	0,1,3,7,10,13,14,29
0000000200000000	0000000010000000	2	10	2004640d	0,2,3,10,13,14,18,29
0000000200000000	0000000020008000	3	1	2040e409	0,3,10,13,14,15,22,29
0000000200000000	0000000020088000	4	2	2000e449	0,3,6,10,13,14,15,29
0000000200000000	0000000030008000	4	3	20406609	0,3,9,10,13,14,22,29
0000000200080000	0000000000000000	2	1	2004c4c1	0,6,7,10,14,15,18,29
0000000200100000	0000000000000000	2	6	2000e4c8	3,6,7,10,13,14,15,29
0000000200100000	0000000030008000	5	1	28606408	3,10,13,14,21,22,27,29
0000000200200000	0000000000000000	2	1	2000e4c1	0,6,7,10,13,14,15,29
0000000200300000	0000000000000000	3	3	2000e6c0	6,7,9,10,13,14,15,29
0000000240000000	0000000000000000	2	20	200086c9	0,3,6,7,9,10,15,29
0000000240000000	0000000000010000	3	3	2000a689	0,3,7,9,10,13,15,29
0000000240000000	0000000010000000	3	4	20242609	0,3,9,10,13,18,21,29
0000000240000000	0000000020428000	6	1	2020a449	0,3,6,10,13,15,21,29
0000000240000000	0000000020438000	7	1	2040a609	0,3,9,10,13,15,22,29
0000000240000000	00000000204a8000	7	1	2000a649	0,3,6,9,10,13,15,29
0000000250000000	0000000000000000	3	3	20242688	3,7,9,10,13,18,21,29
0000000250000000	0000000010000000	4	1	28642408	3,10,13,18,21,22,27,29
0000000260000000	0000000000000000	3	2	2004a4c1	0,6,7,10,13,15,18,29
0000000270000000	0000000000000000	4	1	2024a4c0	6,7,10,13,15,18,21,29
0000000350000000	0000000000000000	4	4	2004a4c8	3,6,7,10,13,15,18,29
0000000370000000	0000000000000000	5	2	2004a6c0	6,7,9,10,13,15,18,29
00000003f280c000	0000000000000000	10	1	2844a880	7,11,13,15,18,22,27,29
0000000400000000	0000000000000000	1	117	040aa288	3,7,9,13,15,17,19,26
0000000400115240	0000000000000000	7	1	1842a088	3,7,13,15,17,22,27,28
0000000800000000	0000000000000000	1	33	14032281	0,7,9,13,16,17,26,28
0000000c00000000	0000000000000000	2	82	1403a280	7,9,13,15,16,17,26,28
0000001000000000	0000000000000000	1	430	0400b4c1	0,6,7,10,12,13,15,26
0000001002000000	0000000000000000	2	6	04413a80	7,9,11,12,13,16,22,26
0000001800000000	0000000000000000	2	16	1401a281	0,7,9,13,15,16,26,28
0000001c00000000	0000000000000000	3	31	14092282	1,7,9,13,16,19,26,28
0000002000000000	0000000000000000	1	732	0204300f	0,1,2,3,12,13,18,25
0000002000000001	0000000000000000	2	1	12c03082	1,7,12,13,22,23,25,28
0000002000000002	0000000000000000	2	7	12841007	0,1,2,12,18,23,25,28
0000002000000008	0000000000000000	2	4	12083083	0,1,7,12,13,19,25,28
0000002000000012	0000000000000000	3	8	12041087	0,1,2,7,12,18,25,28
0000002000004000	0000000000000000	2	3	10443288	3,7,9,12,13,18,22,28
0000002000008800	0000000000000000	3	4	10443007	0,1,2,12,13,18,22,28
000000200000c800	0000000000000000	4	5	10443086	1,2,7,12,13,18,22,28
0000004000000000	0000000000000000	1	592	001e208a	1,3,7,13,17,18,19,20
0000004000000800	0000000000000000	2	54	10542086	1,2,7,13,18,20,22,28
0000004000001040	0000000000000000	3	1	18522088	3,7,13,17,20,22,27,28
00000040000018c1	0000000000000000	6	1	18d22080	7,13,17,20,22,23,27,28
0000004000004000	0000000000000000	2	10	1046208c	2,3,7,13,17,18,22,28
0000004000004020	0000000000000000	3	1	18460888	3,7,11,17,18,22,27,28
000000400000c800	0000000000000000	4	5	10c62082	1,7,13,17,18,22,23,28
0000004080000000	0000000000000000	2	2	00d62088	3,7,13,17,18,20,22,23
0000004080000800	0000000000000000	3	1	08d62080	7,13,17,18,20,22,23,27
0000004080001040	0000000000000000	4	1	08d22088	3,7,13,17,20,22,23,27
00000040800018c1	0000000000000000	7	2	08d22280	7,9,13,17,20,22,23,27
0000004400000000	0000000000000000	2	2	08ca2088	3,7,13,17,19,22,23,27
0000004400015240	0000000000000000	7	1	18c22088	3,7,13,17,22,23,27,28
0000004400100240	0000000000000000	5	1	18622088	3,7,13,17,21,22,27,28
0000004400115240	0000000000000000	8	2	18422288	3,7,9,13,17,22,27,28
0000006000000000	0000000000000000	2	10	104c208a	1,3,7,13,18,19,22,28
0000006000004000	0000000000000000	3	1	18442888	3,7,11,13,18,22,27,28
000000600000c800	0000000000000000	5	1	18c42880	7,11,13,18,22,23,27,28
0000008000000000	0000000000000000	1	2	108aa480	7,10,13,15,17,19,23,28
0000008000010600	0000000000000000	4	2	1082a4c0	6,7,10,13,15,17,23,28
0000008c0001d6c0	0000000000000000	11	1	18c2a080	7,13,15,17,22,23,27,28
0000010000000000	0000000000000000	1	398	00806487	0,1,2,7,10,13,14,23
0000010000000000	0000000000000200	2	1	10804487	0,1,2,7,10,14,23,28
0000010000000000	0000000000000400	2	2	10c044c4	2,6,7,10,14,22,23,28
0000010000000000	0000000400000000	2	4	08c86440	6,10,13,14,19,22,23,27
0000010000000000	0000000400008000	3	9	10c06444	2,6,10,13,14,22,23,28
0000010000000000	0000000400080000	3	1	18886440	6,10,13,14,19,23,27,28
0000010000000000	0000000430008000	5	8	08c06441	0,6,10,13,14,22,23,27
0000010000000000	0000000600000000	3	9	00c86604	2,9,10,13,14,19,22,23
0000010000000000	0000000600008000	4	8	10c06203	0,1,9,13,14,22,23,28
0000018000000000	0000000000000000	2	7	108a2481	0,7,10,13,17,19,23,28
0000018000010600	0000000000000000	5	2	10c22680	7,9,10,13,17,22,23,28
000001cc00000000	0000000000000000	5	1	18ca2080	7,13,17,19,22,23,27,28
000001cc0001dec1	0000000000000000	15	2	18c22280	7,9,13,17,22,23,27,28
0000020000000000	0000000000000000	1	259	1004b448	3,6,10,12,13,15,18,28
0000020000004000	0000000000000000	2	31	1044b00c	2,3,12,13,15,18,22,28
0000020000004020	0000000000000000	3	2	18468808	3,11,15,17,18,22,27,28
000002000000c000	0000000000000000	3	33	1044b006	1,2,12,13,15,18,22,28
000002000000c800	0000000000000000	4	9	10c63200	9,12,13,17,18,22,23,28
0000022000000000	0000000000000000	2	17	104c3006	1,2,12,13,18,19,22,28
0000022000004000	0000000000000000	3	7	10453208	3,9,12,13,16,18,22,28
000002200000c800	0000000000000000	5	4	10443016	1,2,4,12,13,18,22,28
0000024000000000	0000000000000000	2	8	104e200a	1,3,13,17,18,19,22,28
0000024000004000	0000000000000000	3	10	1846200a	1,3,13,17,18,22,27,28
000002400000c800	0000000000000000	5	7	18c62002	1,13,17,18,22,23,27,28
0000026000000000	0000000000000000	3	7	10cc2006	1,2,13,18,19,22,23,28
0000040000000000	0000000000000000	1	18	10083489	0,3,7,10,12,13,19,28
0000040000000000	0000000000010000	2	3	10809489	0,3,7,10,12,15,23,28
0000040000000000	00000000000a8000	4	1	18808449	0,3,6,10,15,23,27,28
0000040000000000	0000000000428000	4	1	10c08449	0,3,6,10,15,22,23,28
0000040000000000	0000000000480000	3	1	10888449	0,3,6,10,15,19,23,28
0000040000000000	00000000004a8000	5	1	1080a449	0,3,6,10,13,15,23,28
0000040000000000	0000000200480000	4	1	1088a409	0,3,10,13,15,19,23,28
0000040000000000	0000000600400000	4	1	10c82409	0,3,10,13,19,22,23,28
0000040000000000	0000001800480000	5	1	1008a449	0,3,6,10,13,15,19,28
0000040000000000	0000001a00400000	5	1	1048a409	0,3,10,13,15,19,22,28
0000040000000000	0000001a00480000	6	1	1008a609	0,3,9,10,13,15,19,28
0000041000000000	0000000000000000	2	2	1088b480	7,10,12,13,15,19,23,28
0000041000010000	0000000000000000	3	1	1080b4c0	6,7,10,12,13,15,23,28
0000041000010000	0000000000010000	4	1	10c0b480	7,10,12,13,15,22,23,28
0000049000000000	0000000000000000	3	5	108884c1	0,6,7,10,15,19,23,28
0000049000010600	0000000000000000	6	2	1080a6c0	6,7,9,10,13,15,23,28
0000059000000000	0000000000000000	4	3	10882682	1,7,9,10,13,19,23,28
0000080000000000	0000000000000000	1	135	001a2483	0,1,7,10,13,17,19,20
0000080000040000	0000000000000000	2	39	00126681	0,7,9,10,13,14,17,20
0000080000060000	0000000000000000	3	13	10526081	0,7,13,14,17,20,22,28
0000080000060881	0000000000000000	6	3	10522281	0,7,9,13,17,20,22,28
0000084000000000	0000000000000000	2	19	007a2082	1,7,13,17,19,20,21,22
00000840000600c0	0000000000000000	6	1	18722080	7,13,17,20,21,22,27,28
00000840000618c1	0000000000000000	9	2	18522280	7,9,13,17,20,22,27,28
0000100000000000	0000000000000000	1	314	0008648b	0,1,3,7,10,13,14,19
0000100000000000	0000000e00000000	4	3	00686409	0,3,10,13,14,19,21,22
0000100000000000	0000000e00400000	5	2	10282609	0,3,9,10,13,19,21,28
0000100000000000	0000001000000000	2	144	0018640b	0,1,3,10,13,14,19,20
0000100000000000	0000001e00000000	5	2	10486209	0,3,9,13,14,19,22,28
0000100000000000	0000001e00080000	6	1	10086609	0,3,9,10,13,14,19,28
0000140000000000	0000000000000000	2	2	10082689	0,3,7,9,10,13,19,28
0000140000000000	0000001e00400000	7	1	10482609	0,3,9,10,13,19,22,28
0000180000000000	0000000000000000	2	103	00186483	0,1,7,10,13,14,19,20
0000180000000000	0000001000000000	3	21	00586403	0,1,10,13,14,19,20,22
0000180000040000	0000000000000000	3	7	10306482	1,7,10,13,14,20,21,28
0000180000040000	0000001000000000	4	3	10506441	0,6,10,13,14,20,22,28
0000180000060000	0000000000000000	4	4	10506281	0,7,9,13,14,20,22,28
0000184000000000	0000000000000000	3	2	08782880	7,11,13,19,20,21,22,27
0000200000000000	0000000000000000	1	1	10456600	9,10,13,14,16,18,22,28
0000400000000000	0000000000000000	1	4	10456480	7,10,13,14,16,18,22,28
0000600000000000	0000000000000000	2	2	1045e400	10,13,14,15,16,18,22,28
0000620000000000	0000000000000000	3	2	104da400	10,13,15,16,18,19,22,28
0000800000000000	0000000000000000	1	1	10456280	7,9,13,14,16,18,22,28
000080000000c000	0000000000000000	3	1	1045a280	7,9,13,15,16,18,22,28
000080400000c800	0000000000000000	5	1	10472280	7,9,13,16,17,18,22,28
0000a00000000000	0000000000000000	2	6	10456201	0,9,13,14,16,18,22,28
0000a00000008000	0000000000000000	3	1	1045a201	0,9,13,15,16,18,22,28
0000a20000000000	0000000000000000	3	1	104da200	9,13,15,16,18,19,22,28
0000a2400000c800	0000000000000000	7	1	18472200	9,13,16,17,18,22,27,28
0000c00000000000	0000000000000000	2	8	10456081	0,7,13,14,16,18,22,28
0000c00000008000	0000000000000000	3	1	1045a081	0,7,13,15,16,18,22,28
0000c0000000c000	0000000000000000	4	2	1045a880	7,11,13,15,16,18,22,28
0000c04000000000	0000000000000000	3	2	104f2080	7,13,16,17,18,19,22,28
0000c0400000c800	0000000000000000	6	1	18472080	7,13,16,17,18,22,27,28
0000e00000000000	0000000000000000	3	21	10456003	0,1,13,14,16,18,22,28
0000e00000008800	0000000000000000	5	1	18472001	0,13,16,17,18,22,27,28
0000e04000000000	0000000000000000	4	1	18672000	13,16,17,18,21,22,27,28
0000e2000000c000	0000000000000000	6	1	1847a000	13,15,16,17,18,22,27,28
0000e24000000000	0000000000000000	5	1	184f2000	13,16,17,18,19,22,27,28
0000e2400000c800	0000000000000000	8	1	18472800	11,13,16,17,18,22,27,28
0002000000000000	0000000000000000	1	6	10442681	0,7,9,10,13,18,22,28
0002200000000000	0000000000000000	2	6	10446640	6,9,10,13,14,18,22,28
0002220000000000	0000000000000000	3	4	1044a640	6,9,10,13,15,18,22,28
0002400000000000	0000000000000000	2	42	10446481	0,7,10,13,14,18,22,28
0002600000000000	0000000000000000	3	44	10446403	0,1,10,13,14,18,22,28
0002620000000000	0000000000000000	4	13	1044ac40	6,10,11,13,15,18,22,28
0002800000000000	0000000000000000	2	12	10446281	0,7,9,13,14,18,22,28
0002800000008000	0000000000000000	3	1	1044a281	0,7,9,13,15,18,22,28
0002800000008800	0000000000000000	4	1	10462281	0,7,9,13,17,18,22,28
000280000000c000	0000000000000000	4	2	1044aa80	7,9,11,13,15,18,22,28
0002802000000000	0000000000000000	3	1	104c2281	0,7,9,13,18,19,22,28
0002804000000000	0000000000000000	3	3	104e2280	7,9,13,17,18,19,22,28
000280400000c800	0000000000000000	6	2	10462a80	7,9,11,13,17,18,22,28
0002806000000000	0000000000000000	4	1	104c2282	1,7,9,13,18,19,22,28
000280600000c800	0000000000000000	7	1	18442a80	7,9,11,13,18,22,27,28
0002a00000000000	0000000000000000	3	32	10446203	0,1,9,13,14,18,22,28
0002a00000008000	0000000000000000	4	1	1046a201	0,9,13,15,17,18,22,28
0002a00000008800	0000000000000000	5	1	18462201	0,9,13,17,18,22,27,28
0002a04000000000	0000000000000000	4	4	106c2202	1,9,13,18,19,21,22,28
0002a20000000000	0000000000000000	4	1	104ea200	9,13,15,17,18,19,22,28
0002a2000000c000	0000000000000000	6	1	1846a200	9,13,15,17,18,22,27,28
0002a24000000000	0000000000000000	5	1	184e2200	9,13,17,18,19,22,27,28
0002a2400000c800	0000000000000000	8	3	18462202	1,9,13,17,18,22,27,28
0002c00000000000	0000000000000000	3	70	10446083	0,1,7,13,14,18,22,28
0002c00000008000	0000000000000000	4	3	1044a881	0,7,11,13,15,18,22,28
0002c00000008800	0000000000000000	5	2	10462881	0,7,11,13,17,18,22,28
0002c0000000c000	0000000000000000	5	6	1046a082	1,7,13,15,17,18,22,28
0002c02000000000	0000000000000000	4	1	104c2083	0,1,7,13,18,19,22,28
0002c04000000000	0000000000000000	4	13	104e2082	1,7,13,17,18,19,22,28
0002c0400000c800	0000000000000000	7	7	18462082	1,7,13,17,18,22,27,28
0002c06000000000	0000000000000000	5	3	104c2086	1,2,7,13,18,19,22,28
0002e00000000000	0000000000000000	4	130	10446007	0,1,2,13,14,18,22,28
0002e00000008000	0000000000000000	5	2	1844a801	0,11,13,15,18,22,27,28
0002e00000008800	0000000000000000	6	5	18462003	0,1,13,17,18,22,27,28
0002e04000000000	0000000000000000	5	12	106c2006	1,2,13,18,19,21,22,28
0002e20000000000	0000000000000000	5	5	104ca006	1,2,13,15,18,19,22,28
0002e2000000c000	0000000000000000	7	6	1846a002	1,13,15,17,18,22,27,28
0002e24000000000	0000000000000000	6	7	184e2002	1,13,17,18,19,22,27,28
0002e2400000c800	0000000000000000	9	4	18462006	1,2,13,17,18,22,27,28
0003000000000000	0000000000000000	2	2	104c4680	7,9,10,14,18,19,22,28
0003000000080000	0000000000000000	3	2	104486c0	6,7,9,10,15,18,22,28
0003400000000000	0000000000000000	3	13	104c4481	0,7,10,14,18,19,22,28
0003400000080000	0000000000000000	4	13	104484c1	0,6,7,10,15,18,22,28
0003600000000000	0000000000000000	4	5	104cc401	0,10,14,15,18,19,22,28
0003600000080000	0000000000000000	5	7	1044c441	0,6,10,14,15,18,22,28
0003a00000080000	0000000000000000	5	1	1046c201	0,9,14,15,17,18,22,28
0003c00000000000	0000000000000000	4	4	104cc081	0,7,14,15,18,19,22,28
0003c00000002010	0000000000000000	6	1	104e8081	0,7,15,17,18,19,22,28
0003c00000080000	0000000000000000	5	4	1044c083	0,1,7,14,15,18,22,28
0003c0000008e030	0000000000000000	10	1	18468880	7,11,15,17,18,22,27,28
0003e00000000000	0000000000000000	5	4	104cc005	0,2,14,15,18,19,22,28
0003e00000080000	0000000000000000	6	4	1046c003	0,1,14,15,17,18,22,28
000489cc0077dec1	0000000000000000	23	1	18432280	7,9,13,16,17,22,27,28
0004c90000360000	0000000000000000	9	1	18436080	7,13,14,16,17,22,27,28
0006090000340000	0000000000000000	7	1	10426680	7,9,10,13,14,17,22,28
0006098000000000	0000000000000000	5	1	104a2680	7,9,10,13,17,19,22,28
0006098000750600	0000000000000000	12	1	18422680	7,9,10,13,17,22,27,28
0006190000000000	0000000000000000	5	1	10486680	7,9,10,13,14,19,22,28
0006400000000000	0000000000000000	3	1	1048e480	7,10,13,14,15,19,22,28
0006400000300000	0000000000000000	5	2	1040e4c0	6,7,10,13,14,15,22,28
0006408000000000	0000000000000000	4	1	104aa480	7,10,13,15,17,19,22,28
0006408000710600	0000000000000000	10	1	1842a480	7,10,13,15,17,22,27,28
0006449000000000	0000000000000000	6	1	1048a4c0	6,7,10,13,15,19,22,28
0006490000000000	0000000000000000	5	1	104a6480	7,10,13,14,17,19,22,28
0006490000340000	0000000000000000	8	1	18426480	7,10,13,14,17,22,27,28
0006498000000000	0000000000000000	6	3	104a2481	0,7,10,13,17,19,22,28
0006498000640400	0000000000000000	10	1	18422481	0,7,10,13,17,22,27,28
0006498000740600	0000000000000000	12	1	18622480	7,10,13,17,21,22,27,28
0006498000750600	0000000000000000	13	1	18422c80	7,10,11,13,17,22,27,28
0006590000000000	0000000000000000	6	2	10486482	1,7,10,13,14,19,22,28
0006808c0073d6c0	0000000000000000	18	1	1842a280	7,9,13,15,17,22,27,28
0006890000000000	0000000000000000	5	1	104a6280	7,9,13,14,17,19,22,28
0006890000260000	0000000000000000	8	1	10426281	0,7,9,13,14,17,22,28
0006890000360000	0000000000000000	9	1	18426280	7,9,13,14,17,22,27,28
0006898800668c81	0000000000000000	16	1	18422281	0,7,9,13,17,22,27,28
000689cc00000000	0000000000000000	9	1	184a2280	7,9,13,17,19,22,27,28
000689cc007606c0	0000000000000000	18	1	18622280	7,9,13,17,21,22,27,28
000689cc0077dec1	0000000000000000	24	1	18422a80	7,9,11,13,17,22,27,28
0006a90000000000	0000000000000000	6	1	184a6200	9,13,14,17,19,22,27,28
0006a90000260000	0000000000000000	9	1	18426201	0,9,13,14,17,22,27,28
0006c00000000000	0000000000000000	4	2	104ae080	7,13,14,15,17,19,22,28
0006c00000220000	0000000000000000	6	1	1042e081	0,7,13,14,15,17,22,28
0006c00000320000	0000000000000000	7	1	1842e080	7,13,14,15,17,22,27,28
0006c08800628480	0000000000000000	12	1	1842a081	0,7,13,15,17,22,27,28
0006c08c00000000	0000000000000000	7	1	184aa080	7,13,15,17,19,22,27,28
0006c08c0073d6c0	0000000000000000	19	1	1842a880	7,11,13,15,17,22,27,28
0006c90000000000	0000000000000000	6	5	104a6081	0,7,13,14,17,19,22,28
0006c90000260000	0000000000000000	9	1	18426081	0,7,13,14,17,22,27,28
0006c90000360000	0000000000000000	10	6	18426082	1,7,13,14,17,22,27,28
0006c98800000000	0000000000000000	8	1	184a2081	0,7,13,17,19,22,27,28
0006c98800668c81	0000000000000000	17	1	18422881	0,7,11,13,17,22,27,28
0006c9cc00000000	0000000000000000	10	3	184a2082	1,7,13,17,19,22,27,28
0006c9cc007606c0	0000000000000000	19	1	18622880	7,11,13,17,21,22,27,28
0006e00000220000	0000000000000000	7	1	1842e001	0,13,14,15,17,22,27,28
0006e90000000000	0000000000000000	7	1	184a6001	0,13,14,17,19,22,27,28
0008000000000000	0000000000000000	1	3	10056680	7,9,10,13,14,16,18,28
0008400000000000	0000000000000000	2	9	10056482	1,7,10,13,14,16,18,28
0008600000000000	0000000000000000	3	1	1005e440	6,10,13,14,15,16,18,28
0008800000000000	0000000000000000	2	1	1005e280	7,9,13,14,15,16,18,28
0008c00000000000	0000000000000000	3	12	1005e081	0,7,13,14,15,16,18,28
0009400000080000	0000000000000000	4	1	1005c4c0	6,7,10,14,15,16,18,28
000a000000000000	0000000000000000	2	21	10046681	0,7,9,10,13,14,18,28
000a200000000000	0000000000000000	3	7	1004e640	6,9,10,13,14,15,18,28
000a220000000000	0000000000000000	4	1	100ca640	6,9,10,13,15,18,19,28
000a400000000000	0000000000000000	3	85	10046483	0,1,7,10,13,14,18,28
000a600000000000	0000000000000000	4	34	1004e403	0,1,10,13,14,15,18,28
000a620000000000	0000000000000000	5	1	100ea440	6,10,13,15,17,18,19,28
000a800000000000	0000000000000000	3	21	10046286	1,2,7,9,13,14,18,28
000a800000008000	0000000000000000	4	1	1006a281	0,7,9,13,15,17,18,28
000a800000008800	0000000000000000	5	1	18062281	0,7,9,13,17,18,27,28
000a80000000c000	0000000000000000	5	1	1806a280	7,9,13,15,17,18,27,28
000a804000000000	0000000000000000	4	3	102c2282	1,7,9,13,18,19,21,28
000a80400000c800	0000000000000000	7	1	18062a80	7,9,11,13,17,18,27,28
000aa00000000000	0000000000000000	4	15	1004e203	0,1,9,13,14,15,18,28
000ac00000000000	0000000000000000	4	89	10046087	0,1,2,7,13,14,18,28
000ac00000008000	0000000000000000	5	1	1806a081	0,7,13,15,17,18,27,28
000ac0000000c000	0000000000000000	6	1	1806a880	7,11,13,15,17,18,27,28
000ac04000000000	0000000000000000	5	6	102c2086	1,2,7,13,18,19,21,28
000ae00000000000	0000000000000000	5	47	1004e007	0,1,2,13,14,15,18,28
000b000000000000	0000000000000000	3	7	100c8681	0,7,9,10,15,18,19,28
000b000000080000	0000000000000000	4	3	100486c1	0,6,7,9,10,15,18,28
000b400000000000	0000000000000000	4	26	100c4483	0,1,7,10,14,18,19,28
000b400000080000	0000000000000000	5	16	1004c4c1	0,6,7,10,14,15,18,28
000b600000000000	0000000000000000	5	6	100ec401	0,10,14,15,17,18,19,28
000b600000080000	0000000000000000	6	3	1006c441	0,6,10,14,15,17,18,28
000ba00000080000	0000000000000000	6	1	1806c201	0,9,14,15,17,18,27,28
000bc00000000000	0000000000000000	5	6	100cc083	0,1,7,14,15,18,19,28
000bc00000080000	0000000000000000	6	2	1024c083	0,1,7,14,15,18,21,28
000be00000000000	0000000000000000	6	1	102ec001	0,14,15,17,18,19,21,28
000e090000000000	0000000000000000	5	1	100a6680	7,9,10,13,14,17,19,28
000e400000000000	0000000000000000	4	3	1008e4c0	6,7,10,13,14,15,19,28
000e400000300000	0000000000000000	6	2	1002e4c0	6,7,10,13,14,15,17,28
000e408000000000	0000000000000000	5	3	100aa4c0	6,7,10,13,15,17,19,28
000e490000000000	0000000000000000	6	3	100a6481	0,7,10,13,14,17,19,28
000e498000000000	0000000000000000	7	1	182a2480	7,10,13,17,19,21,27,28
000e890000000000	0000000000000000	6	1	180a6280	7,9,13,14,17,19,27,28
000e890000260000	0000000000000000	9	1	18026281	0,7,9,13,14,17,27,28
000ec00000000000	0000000000000000	5	1	100ae081	0,7,13,14,15,17,19,28
000ec90000000000	0000000000000000	7	1	180a6081	0,7,13,14,17,19,27,28
000f400000000000	0000000000000000	5	1	1008c4c1	0,6,7,10,14,15,19,28
0010000000000000	0000000000000000	1	157	0424a441	0,6,10,13,15,18,21,26
0020000000000000	0000000000000000	1	183	040486c1	0,6,7,9,10,15,18,26
0030000000000000	0000000000000000	2	102	04258203	0,1,9,15,16,18,21,26
0040000000000000	0000000000000000	1	66	040a2483	0,1,7,10,13,17,19,26
0040000001000000	0000000000000000	2	11	0402a4c1	0,6,7,10,13,15,17,26
0040000800000000	0000000000000000	2	28	040aa083	0,1,7,13,15,17,19,26
0040000801000000	0000000000000000	3	21	0403a281	0,7,9,13,15,16,17,26
